start,end,chr,gene
751700,752404,NT_166403,100862311
47745,52514,NT_166433,100041483
223753,226080,NT_165792,100039732
223753,226080,NT_165792,100041117
223753,226080,NT_165792,100041142
223753,226080,NT_165792,100041207
223753,226080,NT_165792,100042395
223753,226080,NT_165792,100042585
223753,226080,NT_165792,100861659
223753,226080,NT_165792,100861988
223753,226080,NT_165792,100862006
223753,226080,NT_165792,100862053
293561,295124,NT_165792,100038944
293561,295124,NT_165792,100039602
293561,295124,NT_165792,100039614
293561,295124,NT_165792,100040564
293561,295124,NT_165792,100041141
293561,295124,NT_165792,100041168
293561,295124,NT_165792,100042440
293561,295124,NT_165792,100042563
293561,295124,NT_165792,100042619
293561,295124,NT_165792,100861611
293561,295124,NT_165792,100861704
293561,295124,NT_165792,100861709
293561,295124,NT_165792,100861769
293561,295124,NT_165792,100861854
293561,295124,NT_165792,100861942
293561,295124,NT_165792,100862028
293561,295124,NT_165792,100862045
293561,295124,NT_165792,100862062
293561,295124,NT_165792,100862083
293561,295124,NT_165792,100862346
451457,452446,NT_166414,70009
451457,452446,NT_166414,434960
451457,452446,NT_166414,100039209
451457,452446,NT_166414,100039294
451457,452446,NT_166414,100039444
451457,452446,NT_166414,100039523
451457,452446,NT_166414,100039574
451457,452446,NT_166414,100040418
451457,452446,NT_166414,100040429
451457,452446,NT_166414,100040991
451457,452446,NT_166414,100041080
451457,452446,NT_166414,100041682
451457,452446,NT_166414,100041789
451457,452446,NT_166414,100041913
451457,452446,NT_166414,100041922
451457,452446,NT_166414,100042080
451457,452446,NT_166414,100042268
451457,452446,NT_166414,100042321
451457,452446,NT_166414,100042475
451457,452446,NT_166414,100861662
451457,452446,NT_166414,100861667
451457,452446,NT_166414,100861677
451457,452446,NT_166414,100861821
451457,452446,NT_166414,100861825
451457,452446,NT_166414,100862009
451457,452446,NT_166414,100862092
451457,452446,NT_166414,100862135
451457,452446,NT_166414,100862283
451457,452446,NT_166414,100862320
451457,452446,NT_166414,100862342
451457,452446,NT_166414,100862371
635702,660349,NT_166414,100039032
635702,660349,NT_166414,100040483
635702,660349,NT_166414,100041440
635702,660349,NT_166414,100041751
635702,660349,NT_166414,100041812
635702,660349,NT_166414,100042079
635702,660349,NT_166414,100042509
635702,660349,NT_166414,100042709
635702,660349,NT_166414,100861665
635702,660349,NT_166414,100861731
635702,660349,NT_166414,100861779
635702,660349,NT_166414,100861807
635702,660349,NT_166414,100861808
635702,660349,NT_166414,100861816
635702,660349,NT_166414,100862020
635702,660349,NT_166414,100862114
635702,660349,NT_166414,100862147
635702,660349,NT_166414,100862315
635702,660349,NT_166414,100862330
797320,798003,NT_166414,382133
797320,798003,NT_166414,100040031
797320,798003,NT_166414,100042512
797320,798003,NT_166414,100861828
797320,798003,NT_166414,100861905
971128,995716,NT_166414,380994
971128,995716,NT_166414,382301
971128,995716,NT_166414,100039032
971128,995716,NT_166414,100039752
971128,995716,NT_166414,100039842
971128,995716,NT_166414,100040712
971128,995716,NT_166414,100041345
971128,995716,NT_166414,100042079
971128,995716,NT_166414,100042110
971128,995716,NT_166414,100042201
971128,995716,NT_166414,100042417
971128,995716,NT_166414,100861691
971128,995716,NT_166414,100861734
971128,995716,NT_166414,100861807
971128,995716,NT_166414,100861808
971128,995716,NT_166414,100861816
971128,995716,NT_166414,100861839
971128,995716,NT_166414,100861881
971128,995716,NT_166414,100861906
971128,995716,NT_166414,100862020
971128,995716,NT_166414,100862025
971128,995716,NT_166414,100862100
971128,995716,NT_166414,100862114
971128,995716,NT_166414,100862125
225266,227596,NT_161866,100039659
213530,214213,NT_166370,100041631
31977,34361,NT_161904,20611
31977,34361,NT_161904,100042337
31977,34361,NT_161904,100862075
155932,248736,NT_161904,20611
155932,248736,NT_161904,382131
155932,248736,NT_161904,665276
155932,248736,NT_161904,665301
155932,248736,NT_161904,665687
155932,248736,NT_161904,665918
155932,248736,NT_161904,100039014
155932,248736,NT_161904,100040171
155932,248736,NT_161904,100040223
155932,248736,NT_161904,100040714
155932,248736,NT_161904,100861899
155932,248736,NT_161904,100862042
155932,248736,NT_161904,100862059
246354,248787,NT_161904,20611
246354,248787,NT_161904,382131
246354,248787,NT_161904,665276
246354,248787,NT_161904,665301
246354,248787,NT_161904,665687
246354,248787,NT_161904,665918
246354,248787,NT_161904,100039014
246354,248787,NT_161904,100040171
246354,248787,NT_161904,100040223
246354,248787,NT_161904,100040714
246354,248787,NT_161904,100861899
246354,248787,NT_161904,100862042
246354,248787,NT_161904,100862059
365202,367586,NT_161904,100039595
365202,367586,NT_161904,100040262
1,1133,NT_166434,65956
1,1133,NT_166434,100041504
1,1133,NT_166434,100041593
1,1133,NT_166434,100042493
1,1133,NT_166434,100504239
1,1133,NT_166434,100504346
1,1133,NT_166434,100862177
43184,45173,NT_166434,100039973
43184,45173,NT_166434,100043918
43184,45173,NT_166434,100861647
144079,149877,NT_166434,545611
144079,149877,NT_166434,100043920
144079,149877,NT_166434,100862043
144079,149877,NT_166434,100862261
144079,149877,NT_166434,100862324
173252,174286,NT_166434,621580
173252,174286,NT_166434,100041579
173252,174286,NT_166434,100862220
173252,174286,NT_166434,100862247
192836,194846,NT_166434,100043921
192836,194846,NT_166434,100861618
211325,212456,NT_166434,65956
211325,212456,NT_166434,100041504
211325,212456,NT_166434,100041593
211325,212456,NT_166434,100042493
211325,212456,NT_166434,100504239
211325,212456,NT_166434,100504346
211325,212456,NT_166434,100862177
3247430,3309969,12,19325
3365132,3406494,12,16570
3426857,3506852,12,75302
3572381,3781796,12,13528
3806007,3914443,12,13435
3954951,3960618,12,18976
3962554,4038915,12,668212
4082612,4110602,12,217378
4133103,4213525,12,104111
4196004,4234294,12,52504
4234027,4236693,12,69709
4247363,4484060,12,17977
4599814,4720756,12,20403
4720476,4745225,12,74855
4753022,4776073,12,207921
4776101,4785072,12,382562
4824414,4834464,12,66055
4839981,4848401,12,14226
4850109,4863731,12,238037
4869246,4881165,12,432628
4885838,4914511,12,217379
4924210,5050853,12,320817
5084278,5382488,12,208439
7984454,8023641,12,238055
8214913,8292564,12,68832
8304740,8308760,12,238057
8320239,8350630,12,58240
8504569,8506791,12,11852
8535289,8605872,12,328059
8680940,8759387,12,80913
8778129,8800521,12,20969
8928130,8945548,12,17775
8954735,8978834,12,17182
8980698,9035653,12,74682
9036803,9043200,12,75516
9581248,9588305,12,23967
10376779,10396979,12,70881
10397586,10402368,12,105014
11097008,11157648,12,238076
11215188,11215754,12,56184
11246547,11272593,12,209334
11272692,11326591,12,67241
11332053,11443455,12,26950
11462885,11469734,12,209550
12268945,12383165,12,76820
12942902,12948720,12,18109
13226114,13256019,12,104721
13275933,13590616,12,71169
14154405,14158844,12,105005
15798533,15823683,12,217410
16542475,16596576,12,14245
16660276,16667042,12,18217
16677421,16807692,12,268527
16817771,16833549,12,50496
16901784,16995080,12,19878
16995454,17007214,12,217430
17011764,17018360,12,73667
17178908,17183694,12,382571
17273351,17291576,12,71853
17291527,17336165,12,68775
17355285,17437381,12,217431
17551679,17558308,12,18263
17697620,17798732,12,53602
18521544,18540997,12,236366
20996320,21276032,12,211914
21246686,21292098,12,16413
21292158,21320917,12,54451
21322253,21329466,12,67732
21329370,21379493,12,11491
21395932,21423498,12,22630
24729566,24781833,12,66808
25183446,25243436,12,21340
25257152,25302256,12,195733
25336236,25347639,12,194655
25350703,25366678,12,12879
25393106,25399011,12,20135
25516464,25645166,12,67216
25659797,25746142,12,77480
25778666,25780957,12,15902
26991662,27100121,12,108089
27127618,27141317,12,58185
27154069,27164700,12,22169
28025562,28027574,12,20666
29122660,29232182,12,68511
29238620,29267388,12,94041
29279038,29308155,12,71693
29315712,29320818,12,20115
29334467,29344456,12,19819
29360096,29367040,12,104923
29375494,29435331,12,217449
29436693,29552356,12,380752
30213249,30608074,12,17933
30622901,30702523,12,69675
30739524,30817489,12,22018
30859347,31058240,12,268534
31269308,31276078,12,211986
31569187,31578719,12,100294583
31578191,31596477,12,11431
31578191,31596477,12,631286
31596533,31645027,12,24057
31758833,31764802,12,104943
31950099,32014509,12,16777
29644222,29668559,6,232670
29685694,29711365,6,319757
142881471,142908062,7,17345
144086294,144319870,7,17314
144385356,144506128,7,13593
29718011,29862310,6,74340
144567257,144602445,7,77252
144629331,144660277,7,30926
145400657,145589413,7,70571
146027506,146037956,7,69546
146037762,146074740,7,52432
146082519,146101202,7,12176
29867013,29909681,6,320609
146132413,146269875,7,74004
146271900,146288603,7,26757
29997988,30103458,6,18181
146289537,146399206,7,57740
146398887,146428878,7,76612
146434381,146453152,7,101631
146575008,146765551,7,212111
146765276,146768696,7,14912
146786979,146802208,7,212124
30161289,30254539,6,22214
30316380,30341028,6,232679
147020073,147063987,7,52389
147080595,147127436,7,76484
30351868,30405179,6,76788
147129688,147131011,7,22286
30429053,30459783,6,72649
147158202,147164654,7,381933
147164831,147178461,7,11501
30459849,30470254,6,75647
30491582,30514476,6,232680
30518369,30542418,6,71791
147181854,147222289,7,74237
30561010,30581745,6,74649
139292977,139389445,4,18509
147222290,147226504,7,69752
147232056,147235039,7,17703
139516135,139523941,4,242721
147255786,147268447,7,68566
139582761,139802699,4,230868
30589218,30595363,6,109697
140070400,140221927,4,72754
147279294,147283099,7,22264
147282669,147288340,7,69064
30603457,30643749,6,83922
147291609,147302375,7,93747
147311556,147320233,7,212503
147196561,147283987,5,245880
147302938,147305530,5,622924
30673547,30698457,6,17294
147314004,147316759,5,67410
147325701,147328300,5,100041548
147325701,147328300,5,100041566
147325701,147328300,5,100041578
147337377,147340129,5,100041554
147393727,147396815,5,14738
147546385,147606582,5,22217
147644466,147648608,5,19933
147644466,147648608,5,432725
147644466,147648608,5,545423
147644466,147648608,5,634339
147644466,147648608,5,100043184
147644466,147648608,5,100043348
147644466,147648608,5,100504174
147644466,147648608,5,100505283
147323463,147336685,7,212508
147336527,147340776,7,212518
147347838,147348913,7,258954
147361960,147363015,7,258511
147387642,147388699,7,258055
147656647,147659302,5,68895
147404166,147417044,7,244233
147760233,147767190,5,66596
147433200,147485690,7,244234
147508501,147509550,7,258958
147521742,147522719,7,257939
147530951,147531886,7,18361
147558486,147559565,7,258512
147586029,147586943,7,258955
147604741,147605670,7,259028
147652057,147653108,7,258056
147678516,147679506,7,258956
147686755,147693217,7,258513
140256456,140279135,4,108911
147760030,147760986,7,258201
147796067,147797023,7,18345
147823506,147824601,7,18362
147837857,147838858,7,258962
147853188,147854147,7,258963
30697554,30846794,6,54160
147763149,147775376,5,76366
140283270,140298558,4,242726
147828231,147888162,5,140887
147876783,147877817,7,18344
147890064,147891166,7,258964
147949638,147960874,7,13106
140301780,140330151,4,18602
147963128,147973753,7,74075
147993348,148008077,7,407812
148020917,148023865,7,76974
147888626,147922937,5,20018
148031464,148032667,7,338417
148033704,148036917,7,69287
148000272,148002523,5,14842
148039283,148042282,7,54399
148081535,148089584,5,18609
148042856,148049629,7,101489
140341280,140366563,4,18601
30846981,30865573,6,116732
30906021,30908990,6,619665
148112381,148118846,5,12591
148049569,148068208,7,64384
148126562,148134016,5,231903
148142317,148212065,5,14255
31348735,31466811,6,27418
140368898,140401693,4,18599
140462259,140508501,4,18600
148067867,148084542,7,23997
148241737,148360078,5,72587
31469488,31513981,6,27205
32000246,32008921,6,76382
148084842,148086345,7,12869
32094565,32538192,6,243743
148106801,148114439,7,101613
140517118,140535108,4,67680
148127290,148133563,7,212974
140542788,140563245,4,74772
148134862,148136138,7,73835
148140736,148141882,7,80876
148140736,148141882,7,631287
148153120,148155724,7,68713
32740976,33010260,6,66075
148373180,148537587,5,14254
148195485,148196669,7,66141
148201711,148202791,7,213002
148247173,148258018,7,330671
148264117,148276409,7,56460
140566333,140571899,4,17150
33199085,33923979,6,20336
140572552,140616465,4,230872
148277074,148286445,7,24058
148287118,148303705,7,71345
148308281,148342920,7,27388
148672204,148687354,5,66537
148690013,148706391,5,71706
148768896,149127641,5,77521
33979448,34084034,6,74354
148346227,148358750,7,107702
34103380,34127111,6,58246
149138986,149211480,5,11987
148375004,148379904,7,15461
140622427,140634272,4,66147
148380056,148395954,7,70552
149316207,149364365,5,24109
140644248,140668675,4,329972
34253934,34267497,6,11677
149685908,149806799,5,231912
140668916,140695690,4,213491
148395942,148399981,7,72000
148401759,148404557,7,66985
140703828,140759977,4,213499
34304119,34318463,6,14187
148414683,148448649,7,101471
149858278,149865089,5,15289
149858278,149865089,5,619937
149858278,149865089,5,637733
149858278,149865089,5,100862258
34334218,34346950,6,67861
140769871,140782671,4,76166
34362334,34373142,6,11997
140795490,140813479,4,213649
34426207,34455613,6,12183
148448605,148452380,7,54123
149995926,150027010,5,231915
34548500,34725473,6,109624
140857155,140885299,4,13836
140924135,140940090,4,277743
140940525,140954639,4,12733
148454984,148462685,7,72040
150076634,150099621,5,11690
150171051,150234298,5,70717
148464230,148465032,7,20287
148477929,148482362,7,13491
148483075,148524660,7,54006
140960268,140971929,4,56365
148513638,148523055,7,71448
150242281,150273195,5,75860
34730432,34809459,6,76223
150331254,150414470,5,381693
113527088,113555651,8,234733
113557044,113581564,8,234734
140976694,140981226,4,29818
140988587,140992020,4,277744
141000569,141023845,4,22642
148524779,148548919,7,98845
113618530,113660974,8,319518
148578098,148588867,7,21351
113678321,113783116,8,20340
150416862,150438951,5,15505
34813146,34824946,6,68487
34821771,34828060,6,78412
148594034,148600035,7,213350
113794844,113824122,8,234736
113794844,113824122,8,100505149
113835697,113862077,8,74568
141023805,141094512,4,56381
34830426,34860876,6,101240
113869035,113917724,8,338521
148612345,148615390,7,57754
148615638,148623791,7,68267
113972684,114046007,8,319481
150480805,150565174,5,381694
141131977,141162011,4,74202
114059997,114149930,8,170737
34870163,34889342,6,20899
34895278,34929054,6,243753
114147685,114154274,8,52815
34972066,35083737,6,53621
150821250,150884759,5,140498
114167343,114194908,8,22640
35127445,35197590,6,70699
114210410,114214910,8,66473
114234367,114267748,8,12927
114292373,114378210,8,23837
114388798,114400575,8,66817
141169291,141174548,4,213989
114413035,114434099,8,56773
114435918,114457691,8,234740
114464603,114477512,8,93739
114490808,114516202,8,30947
150921242,151300327,5,320365
114517340,114535223,8,85305
114517340,114535223,8,631033
148624012,148629924,7,57913
114535259,114544428,8,57321
115093943,115406617,8,170571
141174739,141179736,4,384071
141181649,141220814,4,69582
148633269,148637484,7,67186
116159850,116166305,8,270096
35217957,35258131,6,243755
116167113,116179433,8,668110
148641097,148646642,7,66853
116221026,116372641,8,208936
151309630,151320739,5,545824
151325205,151372321,5,12190
116657457,116676212,8,67528
141233464,141279334,4,68817
35262746,35276141,6,208164
35458906,35489888,6,14489
116729512,116897971,8,270097
141239766,141241514,4,69994
36338084,36478414,6,243764
141302587,141315178,4,75986
116941986,116949746,8,403395
151374218,151397100,5,100637
36665663,36761361,6,19242
116963555,117876608,8,80707
151410582,151468187,5,381695
36796022,37250184,6,320127
141316104,141346846,4,214063
118206842,118231694,8,17132
119028915,119039796,8,75465
119098301,119256891,8,75796
119412585,119445355,8,66531
148646993,148652512,7,213573
151476314,151613265,5,100710
119445640,119465403,8,72155
119467293,119484345,8,234776
119493499,119502843,8,69528
119505710,119517437,8,68133
119505710,119517437,8,674321
37277255,37392146,6,208647
119519579,119606349,8,76645
148653261,148657378,7,12476
148657759,148661031,7,66491
37480173,37518815,6,208665
148661139,148679326,7,64540
119619754,119657620,8,63857
141349527,141371891,4,12371
119682035,119729734,8,209239
37820811,37916296,6,21848
119780919,119985403,8,74440
141370877,141402274,4,76701
120022191,120159040,8,234779
141370877,141382075,4,13706
120185299,120197589,8,74032
141414057,141430835,4,27984
148679035,148725756,7,68038
120225846,120282929,8,15486
120315545,120325829,8,68533
141446353,141570997,4,329977
120807633,121848821,8,12554
121868438,121872827,8,68196
121918778,121935002,8,56690
121958024,121970156,8,71839
37933739,37996996,6,320590
151755182,151796384,5,16591
121970619,121996540,8,117148
151840203,152036411,5,243362
148748079,148818910,7,11772
122003502,122025598,8,234788
152364236,152389499,5,632671
141586907,141640219,4,214359
152445331,152453817,5,69263
37998483,38074586,6,140494
122032056,122082661,8,56453
122085879,122099100,8,72552
122099135,122122354,8,68270
148819871,148841218,7,353328
141658305,141795316,4,71529
122121875,122129122,8,21341
122136647,122140826,8,75773
148876268,148940595,7,17831
122147754,122159580,8,66733
122190423,122212122,8,67866
122223909,122281618,8,69047
38059353,38065806,6,77522
38073174,38204009,6,330286
122284487,122302316,8,74347
122333125,122364479,8,72042
122386205,122400888,8,234796
122434260,122481460,8,22224
142697294,142802898,4,110593
148974877,149005136,7,17833
142857334,142889467,4,14726
38237396,38249259,6,209032
122516338,122576693,8,78892
38255286,38304603,6,78781
142939660,142960935,4,242735
122604995,122625382,8,102193
149024975,149058990,7,74180
142984331,142990063,4,83491
93872846,93998121,2,56348
122638052,122689206,8,234797
143002329,143010994,4,242736
149060718,149104412,7,54473
38331469,38377647,6,264134
143027067,143040227,4,242737
122690297,122701369,8,436062
123012766,123105290,8,382034
149135656,149190152,7,75770
143101215,143132374,4,545693
143101215,143132374,4,100040854
143101215,143132374,4,100040861
94140924,94246846,2,74569
143101215,143107736,4,545693
143101215,143107736,4,100040854
143101215,143107736,4,100040861
3030002,3038762,14,100040657
3049285,3076840,14,100040671
143101246,143148137,4,545693
143101246,143148137,4,100040854
143101246,143148137,4,100040861
3188255,3196681,14,544990
3188255,3196681,14,666765
3188255,3196681,14,100040870
3188255,3196681,14,100041184
3188255,3196681,14,100041774
143157378,143163701,4,329986
3214539,3233523,14,320333
3224373,3354810,14,100040697
143204906,143208498,4,279185
3438335,3503856,14,544990
3438335,3503856,14,666765
3438335,3503856,14,100040870
3438335,3503856,14,100041184
3438335,3503856,14,100041774
123102533,123113204,8,272551
143243663,143247149,4,277668
143309358,143319061,4,277666
94251839,94278293,2,11800
38383925,38474825,6,320538
123132502,123158392,8,68918
143379237,143385488,4,194227
3677734,3699931,14,100040697
123177814,123192012,8,18117
3740223,3748654,14,544990
3740223,3748654,14,666765
3740223,3748654,14,100040870
3740223,3748654,14,100041184
3740223,3748654,14,100041774
123192190,123198109,8,12857
123260258,123280594,8,15900
143399148,143405996,4,381569
38483502,38489449,6,66117
96158326,97471823,2,241568
38501334,38559470,6,192196
3794494,3803711,14,100040923
3794494,3803711,14,100041840
4034794,4043223,14,100040928
4126977,4234760,14,545007
4126977,4234760,14,100040697
101400938,101489689,2,68170
4066585,4073245,14,100040697
143436400,143443540,4,194225
4101430,4110042,14,100041019
4126977,4307934,14,100861615
123608286,123610851,8,15227
123618912,123632292,8,234814
143484140,143490283,4,195555
149194441,149246939,7,101513
143538077,143544602,4,329984
149265395,149281748,7,18218
38576660,38587239,6,74253
38613069,38630863,6,665180
38644389,38826189,6,15258
143581022,143584272,4,626943
4187159,4202345,14,100041054
4268069,4276542,14,100041076
4268069,4276542,14,100042129
101464875,101472686,2,19374
143649029,143659230,4,347710
143649029,143659230,4,100041077
4420322,4428760,14,100041119
4500565,4509386,14,100041139
101478439,101489658,2,19373
101518586,101541826,2,22034
4584784,4593216,14,665981
4584784,4593216,14,100041177
4735391,4743841,14,100040928
143696377,143700004,4,347710
143696377,143700004,4,100041077
149350929,149351642,7,100043617
123640071,123642792,8,14234
149414700,149415876,7,114666
124054684,124065854,8,76405
149459669,149460268,7,100043627
143747460,143752566,4,100012
149466173,149466844,7,50774
124075879,124102706,8,76454
149489407,149490408,7,50775
149511742,149559658,7,320802
4812277,4820717,14,665981
4812277,4820717,14,100041177
4843879,4978876,14,666329
4843879,4978876,14,100040697
4843879,4978876,14,100041306
4843879,4978876,14,100041735
4843879,4978876,14,100042235
4843879,4978876,14,100169868
101554442,101723184,2,72446
124114368,124121947,8,67443
143780622,143787534,4,381570
149557053,149573943,7,13033
124122603,124176801,8,142682
4879376,4888041,14,673676
4963445,5124507,14,100041012
4963445,5124507,14,100042054
4963445,5124507,14,100169868
143796678,143803221,4,97187
143796678,143803221,4,100039087
4995441,5005456,14,100041336
124253523,124318176,8,57340
143860536,143870391,4,384077
5153654,5162268,14,108978
5153654,5162268,14,100862207
101726404,101741803,2,76501
5234544,5242984,14,544990
5234544,5242984,14,666765
5234544,5242984,14,100040870
5234544,5242984,14,100041184
5234544,5242984,14,100041774
124320213,124353469,8,234825
143920152,143923368,4,626995
38825403,39034584,6,21391
143947845,143954322,4,433779
143962663,143967836,4,627009
101790360,102026542,2,241576
5288818,5296768,14,666750
5288818,5296768,14,100041825
5288818,5296768,14,100504200
143981577,143998367,4,77632
39036409,39068348,6,243771
5356914,5618529,14,100041012
5356914,5618529,14,100041262
5356914,5618529,14,100041374
5356914,5618529,14,100041515
5356914,5618529,14,100041874
5356914,5618529,14,100042100
5356914,5618529,14,100042235
5356914,5618529,14,100169868
5356914,5618529,14,100861615
144008092,144028675,4,69364
39086622,39156788,6,338523
5468643,5491884,14,100041678
144043674,144053659,4,230883
102140276,102247985,2,80985
124405052,124431594,8,20539
144109725,144119256,4,381572
149620755,149626301,7,55925
102289525,102291949,2,14221
5659843,5754400,14,100041012
5659843,5754400,14,100041262
5659843,5754400,14,100041374
5659843,5754400,14,100041515
5659843,5754400,14,100041874
5659843,5754400,14,100042100
5659843,5754400,14,100169868
5659843,5754400,14,100861615
144144903,144155037,4,627085
102390169,102483198,2,210622
144203610,144213301,4,435815
124440026,124468804,8,12352
144259840,144276271,4,230890
144293094,144311307,4,546849
39284769,39327706,6,72144
124473650,124553158,8,53325
144367107,144376486,4,329993
39331174,39340379,6,19331
102498816,102630941,2,20511
144482730,144518112,4,20148
39347803,39370461,6,54484
149627713,149630315,7,21953
5922579,5944876,14,100041012
5922579,5944876,14,100041262
5922579,5944876,14,100041374
5922579,5944876,14,100041515
5922579,5944876,14,100041874
5922579,5944876,14,100042100
5922579,5944876,14,100042235
5922579,5944876,14,100169868
5922579,5944876,14,100861615
39412377,39507866,6,209773
5953957,5962352,14,666706
5953957,5962352,14,100041598
144562529,144784898,4,230895
6181492,6190290,14,622640
6219318,6240688,14,100040671
6219318,6240688,14,100042054
149646714,149680772,7,16985
6249391,6257830,14,100041702
6419676,6422653,14,544990
6419676,6422653,14,666765
6419676,6422653,14,100040870
6419676,6422653,14,100041184
6419676,6422653,14,100041774
102651298,102741822,2,12505
6541987,6748430,14,100041012
6541987,6748430,14,100041262
6541987,6748430,14,100041374
6541987,6748430,14,100041515
6541987,6748430,14,100041874
6541987,6748430,14,100042100
6541987,6748430,14,100042235
6541987,6748430,14,100169868
6541987,6748430,14,100861615
124793469,124796546,8,195209
124806041,124861151,8,22761
39523872,39546594,6,57869
6653874,6677129,14,100041678
39542573,39553381,6,68198
124880867,124884646,8,170732
124900509,124941260,8,76014
149684741,149701914,7,21957
144803366,144836773,4,21938
6956220,6964652,14,544990
6956220,6964652,14,666765
6956220,6964652,14,100040870
6956220,6964652,14,100041184
6956220,6964652,14,100041774
144857040,144905067,4,21941
7010506,7020414,14,100040923
7010506,7020414,14,100041840
7128841,7137259,14,100861646
7147390,7176192,14,100861657
7268310,7277125,14,100041317
7268310,7277125,14,100041964
7446481,7454932,14,100041664
7568199,7707669,14,100041151
124945920,124947539,8,234836
124948672,124956840,8,13057
7568221,8002264,14,100038847
124957496,124967322,8,192156
145104787,145294344,4,100041379
7598476,7606925,14,666918
39553236,39675462,6,109880
124978106,124984592,8,30927
124990047,124999964,8,68718
7664745,7672825,14,100504218
7701016,7806328,14,100042100
145175069,145215248,4,433801
102861232,102913670,2,27402
125000043,125008038,8,66965
39751803,39760987,6,14548
40060252,40198352,6,434008
40275477,40346761,6,69923
145658647,145696012,4,100041433
40351374,40386134,6,243780
102913832,102932801,2,56369
145727747,145749016,4,433791
40392862,40416812,6,381759
7915722,8097167,14,100042149
40421351,40431822,6,381760
146064699,146094022,4,626316
7949312,7957926,14,626456
7949312,7957926,14,100042182
8018441,8027054,14,626456
8018441,8027054,14,100042182
103103590,103143435,2,13661
8088403,8097228,14,100042217
8156502,8164909,14,545013
40441237,40442238,6,574417
40443591,40444484,6,57253
40464823,40469507,6,67690
40494035,40494976,6,258380
40521356,40522416,6,258381
125005598,125075229,8,234839
146124225,146166156,4,667666
146124225,146166156,4,673430
146124225,146166156,4,100862458
