start,end,chr,gene
21040701,21071643,15,100996331
21040701,21071643,15,100287399
40009797,40021683,HG185_PATCH,55175
38624954,38717369,13,100874188
39107480,39119436,13,101929121
24733426,24757182,21,266917
39353561,39353653,13,100873764
40238171,40238272,13,100422940
49280673,49338760,15,9728
40755946,40763165,13,100874127
41025131,41055143,13,646982
41301964,41302011,13,100313896
41384902,41384997,13,693206
41396432,41495890,13,100616668
22051853,22083227,15,100996331
22051853,22083227,15,100288966
22051853,22083227,15,100287399
22051853,22083227,15,317754
10906201,11029719,21,7179
40023160,40075239,HG185_PATCH,47
41482295,41495910,13,283507
41675155,41675236,13,100422878
41928693,41928795,13,100873765
25676863,25693690,21,101927869
42005425,42006446,13,100506759
22208146,22242162,18,729950
42142422,42142531,13,100847026
40086887,40121903,HG185_PATCH,83538
14982498,15013906,21,388468
14982498,15013906,21,339010
14982498,15013906,21,317754
44482850,44604597,13,121838
40122993,40131428,HG185_PATCH,1267
24235706,24770662,18,147429
13217497,13652754,18,753
44716682,44813010,13,101929212
24267585,24283602,18,728606
44720606,44732358,13,100874377
44974386,44980120,13,400128
40132691,40173905,HG185_PATCH,7266
15481134,15583166,21,149998
45373639,45383766,13,144817
45711997,45712100,13,100873773
45911615,45911744,13,677814
15588451,15600693,21,54033
22368478,22369561,15,390538
26212864,26430059,21,339622
40173272,40181893,HG185_PATCH,28511
22382382,22383507,15,283694
45915480,45965872,13,100190939
22472918,22473353,15,642131
15743436,15755805,21,6782
40181828,40219330,HG185_PATCH,201181
22736246,22746002,15,645202
22736246,22746002,15,440243
22736246,22746002,15,283767
40257656,40268985,HG185_PATCH,79132
46626941,46687467,13,100509894
46870580,46871979,13,100861554
46984589,46984692,13,100873772
49398268,49447858,15,9318
15857549,15955723,21,64092
40269360,40277610,HG185_PATCH,2648
15964251,16031142,21,388813
40277683,40279604,HG185_PATCH,94086
47426278,47430434,13,100874082
40281228,40311269,HG185_PATCH,5878
22833395,22873892,15,114791
48575525,48576688,13,101929410
48651273,48654127,13,100873965
48870649,48877797,13,100862704
16333556,16437321,21,8204
49151110,49152224,13,100129597
41028082,41048049,15,55177
62399863,62491136,HG183_PATCH,5175
50464727,50467134,13,220429
50570551,50570637,13,100500908
50601269,50699856,13,406948
28681551,28742752,18,101927698
26758133,26804013,21,54072
28923331,29006951,18,101927718
50623109,50623197,13,406950
26934221,26947480,21,406947
26934221,26947480,21,114614
50746225,50747317,13,145165
26955082,26955638,21,282566
62526397,62546003,HG183_PATCH,284021
41056218,41059906,15,2644
51381992,51423190,13,100874074
51450822,51484848,13,100874255
62555145,62574426,HG183_PATCH,11232
30091626,30094597,18,441818
41060067,41099675,15,55192
13663346,13726662,18,125228
51568647,51654998,13,2974
17102344,17252377,21,29761
27765954,27941571,21,100996571
28326280,28326362,21,100616243
51656984,51746524,13,647166
62576980,62585072,HG183_PATCH,100616408
62576980,62585072,HG183_PATCH,100616387
62576980,62585072,HG183_PATCH,1655
51922703,51922775,13,100847003
44259081,44339220,18,29906
52026503,52126500,13,100507398
54785613,54785684,HSCHR19LRC_COX2_CTG1,100616171
52126725,52126803,13,100616423
62584096,62615309,HG183_PATCH,90799
52741844,52865692,13,101930578
62578133,62578199,HG183_PATCH,100616387
18884700,18965897,21,1525
62578574,62578673,HG183_PATCH,100616408
52741844,52768600,13,100887750
13726659,13764557,18,8731
139098179,139137687,HG998_1_PATCH,169714
44388353,44500123,18,9063
52793479,52908412,13,101930578
52793479,52908412,13,644623
49447853,49660066,15,2585
139173226,139198747,HG998_1_PATCH,399693
139141817,139143051,HG998_1_PATCH,100188917
18965971,18985265,21,10950
41062159,41064643,15,643338
44165625,44176065,20,100526773
29094698,29123552,21,54088
50712672,51421329,HG186_PATCH,1795
29385682,29395552,21,246705
29420733,29509930,21,284825
51422478,51426828,HG186_PATCH,7873
44179792,44207965,20,90199
63334831,63364114,15,7168
51428699,51435339,HG186_PATCH,29890
44236578,44259907,20,259240
19161284,19191703,21,54149
41576188,41601901,15,729082
145202919,145316830,HG243_PATCH,727957
145202919,145316830,HG243_PATCH,377711
32870246,32890730,18,10778
91073157,91188577,15,64784
33484781,33484889,18,406963
145317005,145346273,HG243_PATCH,102465906
145317005,145346273,HG243_PATCH,23246
33514051,33514105,18,100500864
41099284,41106767,15,84936
33759959,33767411,18,101927809
54967427,54979518,20,1477
19273580,19639690,21,140578
51433298,51537425,HG186_PATCH,9730
35237098,35237178,18,100422857
145321463,145323384,HG243_PATCH,100129885
145321463,145323384,HG243_PATCH,642658
36786888,37380282,18,647946
44258165,44259835,20,140832
37256685,37256743,18,100847025
37256685,37256743,18,100846997
22892005,23006016,15,23191
44277202,44298909,20,259239
53063128,53161222,13,220115
37646250,37679197,18,101927900
41983783,41983876,15,693211
44313292,44333658,20,280664
39047395,39212149,18,641516
19641433,19858197,21,5651
42158693,42158749,15,100423013
44330655,44337456,20,164237
78330873,78330937,15,100302217
44350990,44354469,20,391253
42264961,42291292,15,101928388
145346494,145369625,HG243_PATCH,3297
39739247,40271387,18,284260
51579011,51701025,HG186_PATCH,23132
2639041,2644865,20,3420
44497455,44627658,18,83473
44376583,44420571,20,140686
53384179,53384274,13,100313778
54987168,55034396,20,57091
54389554,54450254,13,100861552
79044449,79045715,15,646938
54689924,54707001,13,100507428
42491768,42491864,15,693212
22370633,22915650,21,4685
55748589,55748683,13,100846996
29911640,29912677,21,118421
79484049,79576287,15,729911
41107650,41120907,15,54866
79502130,79502213,15,406960
145371194,145381813,HG243_PATCH,8694
49619159,49913128,15,196951
30565801,30660526,21,193629
60586885,60618491,13,100874195
60718832,60727639,13,100874196
13824154,13826861,18,4161
60907543,60907613,20,100616340
60928051,60931536,20,101928158
61259333,61268662,13,101926930
13882043,13915706,18,4158
63413999,63434260,15,114294
61773932,61774014,13,100422973
61141550,61148733,20,253868
34568013,34582827,9,415056
30723955,30734215,21,571
62578226,62603681,13,100874143
91260558,91358859,15,641
61151510,61151586,20,406904
61162119,61162220,20,406923
26957968,26979829,21,54148
34832292,34838583,9,389715
61265124,61267214,20,100505735
145387965,145391184,HG243_PATCH,83482
41903401,42111662,18,101927921
61294371,61298076,20,100127888
42256892,42259682,18,101927943
42550047,42550131,18,100422829
14057456,14132489,18,162655
64241814,64312151,13,100874157
57570240,57582302,20,1522
61405480,61406764,20,100652730
64357934,64358037,13,100873780
61431979,61436939,20,101409261
145407122,145410512,HG243_PATCH,340393
55043647,55093943,20,51507
35147407,35149181,9,101930338
61640735,61716423,20,63930
41136216,41150405,15,6692
80135889,80136646,15,10588
31120494,31136321,21,642976
61669363,61685215,20,100144597
61726845,61733671,20,768097
35406752,35483026,9,158381
31581469,31584101,21,266919
61733483,61735738,20,768096
80487826,80544555,15,100996492
66540462,66540561,13,100616302
66792382,66792456,13,100616205
61809852,61809938,20,406909
2673524,2740753,20,57593
61870131,61870194,20,100423014
80555410,80634147,15,283688
61918160,61918218,20,100422945
67399301,67489163,13,100874064
61991340,62002529,20,100130587
67551564,67559908,13,100874086
67565018,67576139,13,100874087
35608091,35608156,9,100616214
57594309,57601709,20,81027
35646267,35647096,9,101926948
62258580,62260177,20,100505771
35657748,35658015,9,6023
49715293,49780972,15,2252
14507338,14543584,18,388468
80726136,80737493,15,100133746
62550834,62550950,20,100126339
62550834,62550950,20,100126330
62550834,62550950,20,100126329
80846950,80855285,15,101929586
62551085,62551201,20,100126352
44420576,44440066,20,116092
62551365,62551481,20,100126329
44542731,44544607,18,100506888
62572818,62572897,20,100302137
27011584,27089874,21,58494
35909480,35911683,9,158376
62573984,62574079,20,693232
145409038,145416175,HG243_PATCH,79581
62665697,62671315,20,284739
57600522,57607437,20,514
44548658,44550534,18,728929
63418071,63450220,15,51065
44906867,44906936,18,100616264
44554573,44556449,18,101930171
44554573,44556449,18,101930165
44554573,44556449,18,101929858
44554573,44556449,18,101060464
44554573,44556449,18,101060457
44554573,44556449,18,162699
10733738,10734614,20,101929395
62921738,62944485,20,140849
10855981,10889920,20,101929413
80873444,80873580,15,100847042
70681345,70713561,13,6315
81134319,81134414,15,693132
44558943,44561988,18,51224
36823536,36823596,9,100616289
31747612,31747696,21,100422891
116237,118417,9,2298
71589273,71742549,13,100885781
36864251,36864305,9,100616278
46196971,46197039,18,100616366
36893459,36893528,9,100616456
81289758,81289814,15,100616181
81616718,81654378,15,101929655
11781111,11851363,20,728450
37079893,37090398,9,100506710
63481668,63559981,15,51762
44441215,44445596,20,11065
12845850,12933167,20,101929486
73455246,73455352,13,100873779
32931558,32932800,21,150051
55066548,55100981,20,140687
12930986,12932275,20,100505515
57608200,57617964,20,51012
145410334,145414279,HG243_PATCH,26233
73687052,73687155,13,100873770
13218448,13220321,20,100505536
44633774,44676891,18,84064
27088815,27107984,21,522
125677845,125693779,9,57684
55092243,55101198,20,388799
55092243,55101198,20,200232
14535030,14617170,20,140848
74993310,75009296,13,100874151
49913177,49937333,15,56986
2774715,2781283,20,56265
14864899,14910161,20,100379174
75117975,75139582,13,338864
55108302,55111576,20,388799
44019116,44039292,15,440278
41164412,41166487,15,171177
75812080,75814432,13,647288
38527094,38527909,9,647044
91411822,91426688,15,5045
23004684,23034427,15,81614
44661027,44702652,18,51124
76178836,76210130,13,101927155
145428004,145448145,HG243_PATCH,203054
38620471,38624987,9,158228
46576057,46576138,18,100616420
27106881,27144771,21,2551
55204358,55214339,20,7022
17943353,17943589,20,692086
47013709,47018248,18,100302257
57766075,57834168,20,128611
47017653,47017717,18,26791
44451853,44462384,20,7125
41186628,41196173,15,57617
47018034,47018099,18,26790
63568217,63601325,15,83464
77649649,77672677,13,100874212
44085857,44085957,15,100302254
47025760,47028230,18,101928144
44168047,44168442,15,728758
125703112,125867145,9,23637
44681413,44702745,18,51124
47340503,47340646,18,677769
39443804,39464526,9,101927475
39443804,39464526,9,653501
39443804,39464526,9,401509
78272147,78272251,13,100500861
78402357,78408085,13,100505518
18359693,18362128,20,440757
18451259,18451335,20,100422875
94903580,94922396,9,158314
57875482,57901047,20,1908
41221538,41231237,15,54567
78493824,79191463,13,100874222
18548064,18550207,20,388789
2795614,2800930,20,100288797
18655039,18679353,20,101929526
78563507,78564781,13,101927176
2795614,2798712,20,100288797
78587018,78627730,13,100874175
14728271,14852737,18,374860
82647360,82712277,15,101929193
82647360,82712277,15,100134869
82647360,82712277,15,100133144
55743804,55841685,20,655
18768295,18774979,20,29075
44746293,44775554,18,652991
2795633,2796479,20,128653
145448132,145464191,HG243_PATCH,102466749
145448132,145464191,HG243_PATCH,100302196
145448132,145464191,HG243_PATCH,100126351
145448132,145464191,HG243_PATCH,29894
18775173,18776711,20,100270804
19222946,19265240,20,100130264
125796806,125797975,9,2844
121041,188979,9,644019
121041,188979,9,445571
121041,188979,9,220869
121041,188979,9,150472
121041,188979,9,55871
79361454,79366442,13,100874126
95054743,95054875,9,100500918
95054743,95054875,9,100124534
40715662,40722679,9,100996582
40715662,40722679,9,728495
33452629,33570125,21,100551499
79980444,79998463,13,100505538
33749496,33749631,21,677846
95290266,95290340,9,100616351
80051499,80055366,13,100874208
80446721,80492079,13,101927195
2815960,2821836,20,64773
44819455,44829121,15,645212
34100426,34115433,21,100506215
41504853,41514094,9,101927448
41588823,41609544,9,101927475
45357922,45457515,18,4087
83872206,83872302,13,100873771
85136499,85137371,13,100874128
41961615,42019580,9,654466
85937736,86118705,13,100874137
50150435,50475014,15,79895
86158883,86158988,13,100873775
125871779,126030855,9,55342
95571670,95650975,9,138649
145464645,145471798,HG243_PATCH,55630
91426925,91439006,15,2242
23043277,23100005,15,123606
55904815,55919050,20,23626
88079469,88323514,13,642345
63613577,63674360,15,771
88270920,88270995,13,100616182
88453291,88456063,13,101930749
34430135,34437289,21,101930746
42466317,42474239,9,101928261
42466317,42474239,9,100133036
89279107,89282651,13,100861553
58152564,58422766,20,116154
213108,215893,9,157983
18526867,18691812,18,6093
42808660,42812274,9,101930147
45543884,45571449,15,101928414
90712506,90771973,13,100874187
42845768,42859085,9,101929583
42845768,42859085,9,101928195
42845768,42859085,9,100996643
42845768,42859085,9,100133920
41245160,41248710,15,79094
90882638,90883936,13,693207
145478520,145483451,HG243_PATCH,51160
90883436,90883531,13,693207
91145541,91187334,13,101927224
48872619,49088939,18,100287225
91434020,91434123,13,100873776
91543208,91578851,13,144776
91739508,91741847,13,101930747
91779867,91783661,13,100874150
34484005,34496009,21,101928107
43140537,43142739,9,101929518
43140537,43142739,9,642929
92000074,92006833,13,407975
92000074,92006833,13,407048
92000074,92006833,13,406982
92000074,92006833,13,406979
92000074,92006833,13,406980
92000074,92006833,13,406952
92000074,92006833,13,406953
34636178,34638565,21,100288432
21134664,21198927,20,101929591
44462449,44471914,20,90203
93142416,93142473,13,100847092
51105993,51107429,18,101928167
93353642,93373867,13,100873969
35287838,35349992,21,100506334
51748654,51748782,18,677819
22034831,22055238,20,100270679
145483685,145499347,HG243_PATCH,4796
126118449,126142603,9,286204
55926066,55954267,20,8480
22260866,22263310,20,101929663
145449052,145449133,HG243_PATCH,100126351
22380989,22401281,20,284788
52773135,52791537,18,101927229
2821349,2847378,20,64601
22528309,22559280,20,140828
23255242,23268823,15,101059918
23255242,23268823,15,728498
23255242,23268823,15,728047
23255242,23268823,15,653720
23255242,23268823,15,653125
23255242,23268823,15,653073
23255242,23268823,15,643699
23255242,23268823,15,283796
53146452,53146529,18,100616290
22568160,22588155,20,101929685
53548919,53587430,18,101927273
22990846,23011422,20,101929707
116765,228460,HG858_PATCH,100996825
116765,228460,HG858_PATCH,440073
23105705,23113258,20,200261
44384585,44391705,9,101927827
44384585,44391705,9,643648
23168765,23170944,20,100505664
27252861,27543446,21,351
83023847,83088805,15,101929193
83023847,83088805,15,100134869
23337231,23338753,20,100505683
44470360,44486045,20,10005
41271078,41408552,15,54617
45725248,45725327,15,100126311
23456337,23460435,20,100289308
23499783,23522655,20,164380
187411,199169,HG858_PATCH,574538
45803334,45878488,15,283651
50474393,50528592,15,11001
44997777,44999352,9,100289124
44997777,44999352,9,100287333
44997777,44999352,9,100131997
29191796,29234882,HSCHR6_MHC_MANN,101929006
19747910,19755992,13,113457
19747910,19755992,13,7278
24180403,24205224,20,400839
53670844,53858493,18,642484
25121425,25129894,20,284798
96581639,96581703,9,100422927
96619365,96620615,9,101928014
96717879,96721422,9,101928040
55933496,55934878,20,100462983
53750587,53804767,18,100505474
96938234,96938325,9,406881
96938629,96938715,9,406888
25936448,25949924,20,101926955
96938884,96966850,9,158257
54721813,54739350,18,100885779
25999468,26001320,20,100996695
55966463,55984389,20,55544
214854,465259,9,81704
126141933,126692431,9,57706
96941116,96941202,9,406886
26035291,26073683,20,728882
26035291,26073683,20,284800
26084052,26094664,20,101930665
26084052,26094664,20,149934
18822203,19105378,18,80000
97094758,97123230,9,100132077
46687462,46746500,9,387628
48095581,48138433,15,101928442
46698472,46705305,9,101927827
26167556,26232162,20,724033
26167556,26232162,20,284801
27838528,27945603,21,116159
46843638,46846025,9,389741
58438618,58508710,20,10388
97317351,97330409,9,101928099
50534144,50558223,15,3067
46842616,46844326,9,100126582
97572244,97572339,9,100313780
97690833,97697228,9,101928119
19997017,20110903,13,93492
63796793,63886839,15,9960
65487273,65494248,9,401508
45553044,45937123,18,201501
29558488,29596406,20,101930560
97847490,97847586,9,407011
29637799,29638060,20,100505874
29637799,29638060,20,140678
97847727,97847823,9,407019
28208066,28217728,21,9510
97848296,97848376,9,100422842
97848296,97848376,9,407012
35552978,35562220,21,114036
30009239,30016983,20,245935
126763949,126795580,9,9355
30073581,30075377,20,140875
30135307,30135852,20,100101490
30155510,30161066,20,100874042
30194989,30195043,20,100422904
56118306,56118390,18,100616357
56118306,56118390,18,406906
30615556,30619378,20,101929636
28290231,28338832,21,11096
23599895,23612378,15,653061
30774280,30778330,20,128854
30825598,30825650,20,100302183
20207788,20247599,13,54737
31578395,31595492,HSCHR6_MHC_SSTO,7916
66457285,66469310,9,100996870
41474923,41522941,15,161829
31276723,31278816,20,578
36096105,36109478,21,54064
36118054,36157183,21,100506385
30244513,30257693,21,29104
31781391,31798268,20,317716
66513488,66553911,9,403323
37093013,37093106,21,768219
66553273,66555928,9,389741
32375179,32398903,20,101929746
91445448,91465814,15,4122
470291,746105,9,23189
98521513,98638259,9,101930476
98521513,98638259,9,100128782
20248896,20357142,13,55269
32570858,32582163,20,101926888
23684645,23692381,15,283685
32636925,32636996,20,100616434
67017400,67032072,9,101929583
67017400,67032072,9,101928195
67017400,67032072,9,100996643
67017400,67032072,9,100133920
67017400,67032072,9,286297
83316521,83361572,15,283692
37377636,37380136,21,100996609
83379223,83382778,15,338963
98782014,98790247,9,100188953
83394625,83407656,15,283693
37441940,37498938,21,100133286
33054130,33054223,20,693229
29496774,29500922,HSCHR6_MHC_MANN,100507362
127019885,127115586,9,10783
83419316,83425958,15,100505616
67285298,67298632,9,100996643
33578179,33578300,20,100616134
33578179,33578300,20,574501
83421636,83425960,15,677778
29549656,29549739,HSCHR6_MHC_MANN,692092
841690,969090,9,1761
32808498,32808565,HSCHR6_MHC_SSTO,100616218
50569389,50647605,15,2553
23810454,23873064,15,7681
46065417,46389588,18,9811
32901778,32904187,HSCHR6_MHC_SSTO,100507463
83736087,83736167,15,100616404
37504065,37528615,21,100506428
976964,991731,9,58524
20397622,20437776,13,9205
33873054,33873559,20,140846
23915312,23922495,22,3543
34041776,34041919,20,100302125
30300466,30365270,21,26046
99449338,99483403,9,100996557
23888691,23891175,15,54551
23930565,23932450,15,4692
29715614,29716034,HSCHR6_MHC_MANN,340198
68413482,68414196,9,203274
34108569,34117481,20,140873
68415308,68415388,9,100616194
68415308,68415388,9,100616184
44486256,44507761,20,140831
127115745,127177723,9,5695
24920541,24928593,15,23742
70921453,70945369,HG962_PATCH,101929800
70921453,70945369,HG962_PATCH,101927424
70921453,70945369,HG962_PATCH,101926991
70921453,70945369,HG962_PATCH,440896
1050354,1057552,9,10655
29755838,29757872,HSCHR6_MHC_MANN,54435
44509866,44513905,20,90204
99837953,99844227,9,340508
56071035,56100708,20,140690
41523037,41574043,15,11261
50355222,50360338,HG325_PATCH,8692
31882412,31907525,HG989_PATCH,347735
70970105,70972768,HG962_PATCH,572558
44515128,44516274,20,128497
69002239,69002321,9,100302167
44517264,44519926,20,140825
84867600,84898888,15,101929847
84867600,84898888,15,101929479
84867600,84898888,15,642423
84867600,84898888,15,388152
31972932,32013732,HG989_PATCH,149086
69080240,69147854,9,595135
56663966,56736570,18,390858
102594406,102614364,HG1063_PATCH,90355
99918852,99983517,9,100287922
31991282,31997092,HG989_PATCH,284551
29884570,29885560,HSCHR6_MHC_MANN,80868
43717,74342,GL000195.1,389831
41601466,41624819,15,11339
23950639,23974508,22,51233
69174213,69179458,9,101930570
69174213,69179458,9,101929179
69174213,69179458,9,101927424
29938075,29941369,HSCHR6_MHC_MANN,10255
30376705,30391699,21,10069
34663352,34720227,HSCHR19_1_CTG3_1,26065
127243516,127269709,9,2516
46446223,46477081,18,4092
58508819,58523735,20,63939
33219848,33236168,HSCHR6_MHC_SSTO,3116
2844830,3019722,20,5786
50357459,50365683,HG325_PATCH,11334
58511894,58515352,20,5509
32969905,32980956,HSCHR6_MHC_MCF,6046
29969537,29972910,HSCHR6_MHC_MANN,3137
25068794,25223870,15,8926
25068794,25223870,15,6638
100000731,100059596,9,100499484
70113593,70124467,9,101930230
70113593,70124467,9,101928381
34633544,34638882,20,647979
1993155,2113475,HG19_PATCH,9172
59252979,59274149,18,100130938
127279554,127533589,9,2649
34736648,34743682,20,100130373
49448526,49449044,15,100306975
49461267,49461350,15,100616332
35136563,35201794,20,101926987
70921444,70945542,9,101929800
70921444,70945542,9,101927424
70921444,70945542,9,440896
58533471,58609066,20,60437
24030323,24041363,22,266747
70970105,70972768,9,572558
44518783,44527459,20,5476
2522436,2555813,HG19_PATCH,101927815
17517460,17541715,22,100130418
50647525,50659636,15,100129387
71158457,71161505,9,101927015
36247700,36251521,20,100861522
17640274,17646335,22,100130717
36305312,36311636,20,100287792
50652526,50652607,15,100616396
127539437,127577164,9,169611
17737749,17747623,22,27442
72433899,72435655,9,494558
30396950,30426809,21,10600
33356678,33362130,HSCHR6_MHC_SSTO,414765
19109242,19180845,18,114799
35318599,35468259,22,101926957
77085427,77512230,HG748_PATCH,146713
20532810,20665968,13,7750
51236860,51238193,15,100132724
41624892,41673248,15,51203
18246946,18247025,22,100423025
63889552,63894627,15,283807
18260088,18262247,22,200298
127615755,127620160,9,401551
51534387,51534461,15,100616369
72700732,72790804,9,100507244
37053843,37053979,20,26776
32845343,32847752,HSCHR6_MHC_MCF,100507463
37055952,37056085,20,26777
37058313,37058446,20,677839
77727001,77738304,HG748_PATCH,339221
37062508,37062641,20,677840
2015342,2193624,9,6595
127620159,127624260,9,11224
33005421,33010855,HSCHR6_MHC_MCF,3111
50367220,50378412,HG325_PATCH,11186
35731633,35731751,22,100500826
73424891,73425000,9,406987
85051116,85060045,15,374650
77774214,77784065,HG748_PATCH,84733
33436114,33436396,HSCHR6_MHC_SSTO,1616
127624409,127640003,9,81873
58630980,58648008,20,284756
33545496,33545602,HSCHR6_MHC_SSTO,100847012
38559967,38566227,21,100874006
18463634,18463727,22,693233
77788214,77797765,HG748_PATCH,57332
50304073,50304803,HG325_PATCH,101928931
38580804,38594037,21,257203
77594114,77600003,HG748_PATCH,644767
77703258,77703331,HG748_PATCH,100616170
18512151,18520734,22,100192420
74920346,74958126,9,100507540
77703348,77708399,HG748_PATCH,100652929
37075221,37079564,20,677821
37075221,37079564,20,128439
24083769,24093279,22,7621
100000779,100139569,9,57653
126849890,126851653,HSCHR12_1_CTG5,101927531
19192228,19210417,18,6632
126891380,126896116,HSCHR12_1_CTG5,283435
24094930,24096655,22,29802
52569314,52569397,15,100302202
54785735,54785806,HSCHR19LRC_COX1_CTG1,100616171
33113649,33118417,HSCHR6_MHC_MCF,3116
50716577,50793280,15,9101
59827482,60515673,20,1002
75486644,75489025,9,101927258
18761178,18830912,22,100132705
57517884,57541253,HG14_PATCH,441234
127640646,127710771,9,2800
53093811,53097139,15,101928499
57472478,57483910,HG14_PATCH,100653233
24105208,24108048,22,150248
8993765,9009084,8,79660
33345976,33346085,HSCHR6_MHC_MCF,407002
156750881,156787425,HSCHR4_1_CTG12,51802
37078013,37078146,20,677837
63900817,64126141,15,8925
57472732,57472797,HG14_PATCH,100422939
37145206,37145275,20,100616190
19230858,19284766,18,171586
76986447,76998446,9,101927358
33387704,33393155,HSCHR6_MHC_MCF,414765
37842420,37853391,20,339568
156775890,156841558,HSCHR4_1_CTG12,6999
33065822,33082016,HSCHR6_MHC_MCF,3113
24108021,24110630,22,400916
77567884,77611209,9,101927380
85070012,85114447,15,388165
56136136,56141513,20,5105
38633119,38637171,20,100505663
20712394,20735188,13,2700
156845270,156875063,HSCHR4_1_CTG12,1519
46570039,46987717,18,54808
20761609,20767037,13,2706
39578250,39580738,21,259234
39726969,39766643,20,101927117
91473410,91497323,15,55898
71401203,71522776,X,5303
85113880,85123406,15,100506874
37361289,37364213,22,100506241
79379352,79402485,9,50652
24110413,24126503,22,4320
33529672,33530001,HSCHR6_MHC_MCF,3833
59415409,59421928,18,100996669
14665269,14892350,HG873_PATCH,5140
19005347,19007761,22,25787
79791672,79792910,9,100286938
20796110,20806534,13,10804
37735624,37823480,22,101927035
80071211,80141613,9,101927422
19010569,19011063,22,26222
37748230,37750879,22,100506271
127704887,127905785,9,286205
38037839,38054384,22,101927051
30428126,30446118,21,10694
25200133,25223729,15,8926
25200133,25223729,15,6638
55609382,55611359,15,101928527
38240279,38240378,22,724028
41314044,41317202,20,101927159
38243685,38243781,22,724029
100125836,100125963,9,100302223
9413424,9639856,8,8658
41597383,41600132,20,101927138
38384801,38384860,22,100616146
60528525,60640866,20,6874
55647446,55790558,15,100533483
2621834,2660053,9,7436
71424510,71458897,X,54821
55665138,55665232,15,693213
81750337,81760589,9,101927450
20977806,21099996,13,51084
61747243,61816264,18,221241
64199235,64364232,15,23604
41679551,41694717,15,51103
61771325,62090836,18,284294
33077161,33088426,HSCHR6_MHC_MCF,3115
82645494,82649470,9,101927477
61880317,61927290,18,400654
24129150,24176703,22,6598
71475529,71497150,X,6191
42839600,42854667,20,100505783
47008028,47013622,18,497661
40110945,40119384,21,400866
43001386,43024346,20,101927219
14899553,14913798,HG873_PATCH,120227
85174682,85185695,15,54581
84304628,84391815,9,101927502
43036760,43036843,20,100500813
64748821,64748923,18,100847002
43077417,43078732,20,101927242
43285092,43324737,20,79015
84528352,84534841,9,347127
3024268,3026393,20,2797
127908852,127952218,9,5537
38820293,38823341,22,101927183
65183783,65566856,18,643542
100568217,100572290,9,101928337
41700606,41775761,15,23168
31596744,31610423,HSCHR6_MHC_SSTO,7917
19284918,19450918,18,57534
100748833,100749938,9,101928408
43592435,43595043,20,100505826
56178902,56195632,20,81030
19033675,19035888,22,25786
65475742,65482059,18,101927430
44076042,44076982,20,101927326
